Datum (MEZ),Kernenergie,Laufwasser,Biomasse,Braunkohle,Steinkohle,Öl,Erdgas,Geothermie,Speicherwasser,Pumpspeicher,Andere,Müll,Wind Offshore,Wind Onshore,Solar,
2022-01-02T18:30+01:00,3319.9,1910.1,4901.4,3907.2,2153.8,111.7,2862.3,19.9,77.9,543.8,68.5,1310,6573,35114.2,0,
2022-01-02T18:45+01:00,3325.6,1910.1,4902.3,3860.5,2157.3,111.7,2887.5,20,104.5,474.9,68.5,1305.3,6551.7,34665.8,0,
2022-01-02T19:00+01:00,3322.8,1909.1,4899.3,3803.4,2139.6,111.7,2863.3,20,154.5,947.7,68.5,1309.5,6618.7,34571.9,0,
2022-01-02T19:15+01:00,3322.5,1909.4,4897.9,3789.4,2143.4,111.7,2877.7,19.9,174.7,713.5,68.5,1303.8,6781.8,34143.1,0,
2022-01-02T19:30+01:00,3316.6,1910.2,4888.5,3782.6,2138.2,111.7,2879.9,19.9,190.5,486.3,68.5,1304.2,6716.1,33318.5,0,
2022-01-02T19:45+01:00,3310.6,1907,4876.3,3821.9,2138.1,111.7,2888.9,19.9,44.6,360.9,68.5,1309.1,6816.1,33122.6,0,
2022-01-02T20:00+01:00,3328.5,1907.1,4869,3828.6,2106.6,111.7,2925.5,20,169.3,1052.4,68.5,1307.8,6848.7,33111.7,0,
2022-01-02T20:15+01:00,3316.7,1905.2,4864.6,3846.1,2094.2,111.7,2956.6,20,74.1,932.4,68.5,1305.5,7026.3,33255.2,0,
2022-01-02T20:30+01:00,3313.9,1905,4862.9,3807.6,2075.9,111.7,2924.6,19.9,90.5,547.6,68.5,1307.5,7031.8,32700.6,0,
2022-01-02T20:45+01:00,3307.1,1904.4,4848.6,3780.9,2069.7,111.7,2893.4,19.9,68.3,466.8,68.5,1304.2,6906.5,32249,0,
2022-01-02T21:00+01:00,3308.2,1903.9,4787.7,3766.3,1996.3,111.7,2841.4,20,85.8,805.4,68.5,1307,6876.1,32063.9,0,
2022-01-02T21:15+01:00,3302.3,1905.4,4772.3,3705.3,1989.7,111.7,2850,20,61.7,577.4,68.5,1310,6771.2,31577.7,0,
2022-01-02T21:30+01:00,3298.9,1905.3,4775.7,3706.9,1988,111.7,2884.6,20.1,34.4,527.2,68.5,1312.9,6604.2,31352.3,0,
2022-01-02T21:45+01:00,3291.8,1904,4777.3,3722.9,1992.1,111.7,2903.4,20.2,34.1,513.1,68.6,1305.8,6471.1,30708.1,0,
2022-01-02T22:00+01:00,3342.4,1901.9,4742.4,3727.6,1985,111.7,3021,20.3,49.7,1066.6,68.6,1316.3,6273,29946.3,0,
2022-01-02T22:15+01:00,3352.8,1902.4,4731.6,3706.1,1966.5,111.7,2958.6,20.3,56.4,905,68.6,1321.7,6112,29791.1,0,
2022-01-02T22:30+01:00,3351.6,1905.4,4709.6,3743.7,1943.7,111.7,3019.6,20.3,106.1,710.8,68.6,1328,5958.6,29522,0,
2022-01-02T22:45+01:00,3350.4,1906,4698,3718.6,1943.1,111.7,3017.4,20.3,21,353.5,68.6,1322.7,5805.6,29482.5,0,
2022-01-02T23:00+01:00,3352.4,1909.1,4667,3696.5,1940.6,111.7,2853.9,20.4,28.7,898.5,68.6,1317.4,5701,29401.9,0,
2022-01-02T23:15+01:00,3341.7,1906.7,4656.6,3722.3,1926.5,111.7,2794.1,20.5,18.9,524.2,68.6,1315.1,5834.5,29448.9,0,
2022-01-02T23:30+01:00,3346.3,1906.8,4643.1,3743.1,1919.3,111.7,2792.6,20.6,24.7,229.2,68.6,1311.7,5982,28539.5,0,
2022-01-02T23:45+01:00,3327.3,1909.8,4630.4,3791.4,1904.8,111.7,2805.9,20.8,18,148.3,68.6,1312.4,6359.4,28643.5,0,
2022-01-03T00:00+01:00,3339,1909.7,4592.9,3857.5,1886.5,111.7,2942.2,20.8,31.9,153.3,69,1293.4,6188.4,28343.2,0,
2022-01-03T00:15+01:00,3337.7,1898.9,4582,3873.6,1882.4,111.7,2930.3,20.8,44.5,111.5,69,1295.3,6224.5,28254.6,0,
2022-01-03T00:30+01:00,3331.8,1899.4,4572.9,3869.7,1870.7,111.7,2963.3,20.8,102.5,71.4,69.1,1302,6274,27849.1,0,
2022-01-03T00:45+01:00,3322.4,1898.5,4542.1,3998,1874.6,111.7,2958.9,20.9,45.4,72.4,69,1293.1,6329.9,27219.8,0,
2022-01-03T01:00+01:00,3327.1,1900.1,4541.4,4254.1,1853.4,111.7,2833.4,21,149.3,157.8,69.1,1288.8,6233.7,26305.6,0,
2022-01-03T01:15+01:00,3325.2,1898.9,4559.8,4263.1,1852.8,111.7,2819.6,21.1,92.1,149.7,69,1285.3,6042.4,25556.3,0,
2022-01-03T01:30+01:00,3250,1899.2,4562.2,4211.8,1844.8,111.7,2818,21.2,94.3,141.6,67.5,1286.1,6014.4,24887,0,
2022-01-03T01:45+01:00,3186.4,1898.6,4546.6,4147.4,1838.7,111.7,2853.4,21.3,60.4,84.2,67.5,1279,5902.7,26678.1,0,
2022-01-03T02:00+01:00,3165.5,1901.3,4544.9,4114.5,1818.7,111.7,2869.5,21.3,188.2,159.8,67.5,1271.8,5689.4,26452.2,0,
2022-01-03T02:15+01:00,3133.9,1902.2,4549.6,4088.2,1816.3,111.7,2841.2,21.3,119.8,167.7,67.1,1273.1,5733.4,25599.5,0,
2022-01-03T02:30+01:00,3134,1904.9,4556.3,4084.6,1816.2,111.7,2875.9,21.3,152.3,172.8,67,1282.4,5738.8,25134.2,0,
2022-01-03T02:45+01:00,3127.1,1904.1,4550.5,4083.8,1814.8,111.7,2855.1,21.3,86.7,135.5,67,1261.9,5659.5,24625.6,0,
2022-01-03T03:00+01:00,3129,1907.2,4544,4097.5,1811.2,111.7,2842.7,21.3,134.9,149.9,67,1259.4,5714.6,23763.5,0,
2022-01-03T03:15+01:00,3116.5,1905.1,4518.5,4115.4,1821.9,111.7,2862.4,21.3,70.8,78.6,67.1,1267.4,6028.1,25034.2,0,
2022-01-03T03:30+01:00,3070.4,1906.6,4516,4104,1824.3,111.7,2887,21.3,86.6,68.6,67.1,1280.1,5624.4,24673.8,0,
2022-01-03T03:45+01:00,3067.4,1909,4527.6,4106,1821.7,111.7,2901.7,21.3,126.6,72.2,67.1,1287.3,5487.8,24929.8,0,
2022-01-03T04:00+01:00,3094.9,1915.4,4535.8,4146.5,1835.2,111.7,2849.6,21.3,245.3,77.1,67,1268.1,5531.6,25357.5,0,
2022-01-03T04:15+01:00,3074.5,1916.8,4547.3,4216.9,1838,111.7,2800.4,21.2,125.1,52.9,67.1,1264.1,5747.3,26454.5,0,
2022-01-03T04:30+01:00,3101.4,1920.1,4550.2,4315.2,1842.4,111.7,2809.2,21.2,65.1,46.6,67.1,1274.2,5820.6,26244,0,
2022-01-03T04:45+01:00,3194.7,1914.5,4561.2,4351.1,1846.3,111.7,2837.8,21.2,106.6,134.7,67.1,1270.4,6026.1,26670.8,0,
2022-01-03T05:00+01:00,3300.3,1920.3,4574.6,4374,1891.6,111.7,2844.9,21,57.9,152.6,67.1,1271,6216.9,28367.3,0,
2022-01-03T05:15+01:00,3332,1915.3,4595.2,4464.4,1966.5,111.7,2914.1,21,113,172.4,67.1,1265.1,6172.6,29299.3,0,
2022-01-03T05:30+01:00,3337.2,1918.8,4602.6,4634.2,2013.2,111.7,2957.6,21,61.4,147.7,67,1267.1,5980.9,30140,0,
2022-01-03T05:45+01:00,3332.3,1916.8,4605.9,4786.6,2096,111.7,2978.6,20.9,95.5,198.6,67,1274.3,5997,32225.3,0,
2022-01-03T06:00+01:00,3314.8,1916.5,4537.6,5015.4,2152.5,111.7,3104.4,21,85,180.2,67,1244.1,6242.7,34745.1,0,
2022-01-03T06:15+01:00,3319.7,1919.5,4620.3,5313.9,2222.6,111.7,3180.9,20.9,49.1,214.9,67,1212.3,6232.2,35073.7,0,
2022-01-03T06:30+01:00,3334.9,1920.8,4654.7,5425,2369.6,111.7,3335.6,20.8,68.7,318.7,67,1195.2,6217.5,35123.7,0,
2022-01-03T06:45+01:00,3327.8,1918.7,4677.2,5657.4,2502.8,111.7,3509.1,20.9,54.5,472.6,67,1174.2,6018,35994.9,0,
2022-01-03T07:00+01:00,3306.9,1913.2,4721.5,5868.3,2638.7,111.7,3961.3,21,44.5,274,66.4,1157.3,6057.7,37031.3,0,
2022-01-03T07:15+01:00,3334,1915.9,4737.4,6016.7,2676.9,111.7,4180.3,21.1,58.8,397.2,66.4,1154.3,6055.8,36566.5,0,
2022-01-03T07:30+01:00,3338.9,1917.4,4754.8,6096.2,2801.3,111.7,4248.2,21.2,129.6,699,66.4,1113.7,6051.7,36462.6,0,
2022-01-03T07:45+01:00,3340.5,1919.3,4787.7,6437.1,2982.6,111.7,4387.1,21.2,201.9,682,68,1122.1,6068.9,36209.3,2.2,
2022-01-03T08:00+01:00,3326.8,1921.3,4820,7026.9,3044.9,111.7,4813.2,21.2,185,823.5,68,1124.9,6044.6,35449.7,8.3,
2022-01-03T08:15+01:00,3338.2,1918.7,4849.3,7574.8,3107.9,111.7,4845.4,21.1,45.5,906.2,68,1134.7,6069.8,35291.2,37.1,
2022-01-03T08:30+01:00,3338.5,1919.8,4859,7822,3209.7,111.7,4893,21,80,1073.9,68,1135.5,6054.8,35727,178.6,
2022-01-03T08:45+01:00,3338.7,1916,4863.7,8172.9,3217,111.7,4923.7,21.6,52.8,1026.4,68.1,1116.6,6076.5,35804.1,446.6,
2022-01-03T09:00+01:00,3340.9,1918.2,4848.4,8572.9,3141.1,111.7,4994.7,21.8,100.7,1234.8,68.1,1112.8,6075.4,35159.5,852.3,
2022-01-03T09:15+01:00,3340,1930.6,4851.7,8798.3,3171.8,111.7,4996.3,21.7,52,1437.1,68,1108.2,6090.5,34836,1343.7,
2022-01-03T09:30+01:00,3338.4,1931.9,4870.6,9104.7,3225.5,112,4881.1,21.3,37.7,1320.9,68.1,1110.4,6104.8,34801.8,1836.6,
2022-01-03T09:45+01:00,3340.1,1931.7,4854.9,9351.1,3228.8,113.5,4925.8,21.3,42.1,905.4,68,1118.1,5826.4,34721.4,2356.3,
2022-01-03T10:00+01:00,3346.5,1939.9,4821.2,9465.5,3240.2,114,5029.4,21.3,46.9,1209.7,68,1121.7,5662.2,34739.1,2946,
2022-01-03T10:15+01:00,3349.4,1936.3,4814.3,9479.8,3217.8,113.6,5091.2,21.3,38.7,1024.1,68,1120.1,5652.3,34996.1,3479.2,
2022-01-03T10:30+01:00,3344.5,1938.2,4813,9553.1,3195.5,113.2,5121.4,21.4,36.6,781.5,68,1113.2,5648.6,35118.7,3902.9,
2022-01-03T10:45+01:00,3338.2,1927.8,4818.8,9524.9,3199.7,112.9,5039.7,21.4,36.3,584.7,68.1,1104.4,5662.9,35192.4,4295.4,
2022-01-03T11:00+01:00,3371.8,1924.6,4798.1,9548.7,3192.6,112.5,4953.4,21.6,46.7,423.7,68.1,1119,5656.8,35317.6,4580.7,
2022-01-03T11:15+01:00,3448.7,1923.9,4770.5,9545,3222.6,112.5,4958,21.5,42.9,429.8,68,1127.1,5635.2,35571,4898.3,
2022-01-03T11:30+01:00,3518.5,1929.3,4778.3,9515,3228.7,112.2,4915.2,21.5,41.7,438.3,68,1128.2,5645.7,35787.2,5154.8,
2022-01-03T11:45+01:00,3631.9,1925.9,4779.9,9518.7,3196.5,111.7,4892.3,21.4,41.7,406.3,68,1138.1,5638.3,36082.5,5295.9,
2022-01-03T12:00+01:00,3779.7,1918.9,4745.3,9564.9,3137.7,111.7,4842.3,21.5,55.6,545.8,68.1,1143.4,5627,35893.1,5311.2,
2022-01-03T12:15+01:00,3909.4,1917.6,4746.4,9574,3109.2,111.7,4842.4,21.5,44.2,531.7,68.1,1141.3,5633.6,35707.6,5295.7,
2022-01-03T12:30+01:00,3965.5,1918.9,4737.6,9646.2,3065.1,111.7,4840.5,21.4,119.5,713.3,68,1139.2,5634.3,35260.8,5098.5,
2022-01-03T12:45+01:00,3988.5,1916.7,4734,9707.8,3012.2,125.5,4815,21.3,36.4,628.4,68,1143.8,5630.2,35334.5,4897,
2022-01-03T13:00+01:00,4015.2,1917.8,4727.9,9789.2,2975.8,111.7,4856.8,21.3,27,584.9,68,1122.9,5628.1,35134.3,4475.9,
2022-01-03T13:15+01:00,4031.3,1917.8,4722.9,9846.2,2992.7,111.7,4908.9,21.3,19.7,479,68,1110.1,5639.4,34928.5,4296,
2022-01-03T13:30+01:00,4040.1,1917.2,4733.3,9887.4,2992.6,111.7,4955,21.4,30.3,496.4,68.1,1122.4,5648.8,34746,4010.6,
2022-01-03T13:45+01:00,4042.9,1913.2,4735.9,9939.5,2996.8,111.7,4972.2,21.5,29.5,390.5,68.1,1131.4,5636.8,34684.5,3660.3,
2022-01-03T14:00+01:00,4037.7,1914.7,4750.7,10142.4,2992.7,111.7,4932.6,21.6,29.1,304.3,68,1153.1,5640.2,34336.3,3342.7,
2022-01-03T14:15+01:00,4041.9,1913.5,4763.1,10218,2989.3,111.7,4910.1,21.6,42.1,348.2,68.1,1151.3,5642.6,33901.5,2994,
2022-01-03T14:30+01:00,4038.4,1912.4,4768.3,10370.6,2991.3,111.7,4918.3,21.6,55,321.5,68.1,1180.6,5647,33602.5,2601.8,
2022-01-03T14:45+01:00,4037.4,1919.1,4789.2,10752.8,2994.6,111.7,4924.7,21.5,91.7,580.6,68.1,1185,5656.4,33278.2,2164.3,
2022-01-03T15:00+01:00,4037.6,1917.2,4805.1,11239.2,3042.9,111.7,4903.7,21.3,60.1,794.2,68.1,1206.1,5656.3,32775.5,1655.8,
2022-01-03T15:15+01:00,4037,1913.5,4830.3,11410.4,3075.4,111.7,4936.3,21.2,18.5,947.2,68,1180.1,5651.8,32144.1,1212.6,
2022-01-03T15:30+01:00,4036.7,1912.6,4837.9,11585.6,3107.6,111.7,4966.7,21.3,77.8,1144.9,68.1,1161.2,5647,31915.1,807.1,
2022-01-03T15:45+01:00,4037.1,1909.7,4865.4,11687.6,3189.6,111.7,4956.3,21.5,28.5,1031.4,68.1,1168.1,5651.4,32115.6,438.3,
2022-01-03T16:00+01:00,4037.7,1906.2,4905.6,11888.7,3446,111.7,4924.9,21.7,20.9,1517.9,68.1,1197.2,5655.2,32285.4,170.3,
2022-01-03T16:15+01:00,4039.2,1905.1,4927.8,12052.7,3568.1,111.7,4948.3,21.8,21.8,1832.4,68.4,1201.8,5659.7,31987.5,40.6,
2022-01-03T16:30+01:00,4040.4,1906.2,4943,12134.1,3720.1,111.7,5041.5,21.8,22.1,2191.2,73,1192.4,5659.5,31626.7,3.9,
2022-01-03T16:45+01:00,4042,1903.9,4954.6,11998.4,3848.8,111.2,5027.9,22,28.6,2249.2,73.9,1201.7,5653.6,31437.3,1.5,
2022-01-03T17:00+01:00,4037.9,1902.8,4971.5,11858.7,3861.1,111.7,5106.6,22.1,28,1945.8,73.9,1204.2,5639.2,31393.1,0.1,
2022-01-03T17:15+01:00,4040.6,1906.2,4980.4,12129.6,3904.8,111.7,5119.6,22.1,34.9,2000.4,74.1,1184.2,5653.1,31392.1,0,
2022-01-03T17:30+01:00,4045,1905.2,4976.1,12200,3893.5,111.7,5119.4,22.1,29.4,2311.9,74.3,1182.4,5648.6,31349,0,
2022-01-03T17:45+01:00,4043.8,1907.5,4968.7,12171.4,3880.3,111.7,5121.1,22.1,31,2263.3,74.3,1184.1,5466.1,31338.4,0,
2022-01-03T18:00+01:00,4042.2,1907.7,4972.7,12208.9,3962.2,111.7,5069.7,22.1,87.6,1359.6,74.3,1192.4,5449,31530.9,0,
2022-01-03T18:15+01:00,4040.2,1906.7,4990.9,12282.3,3960.4,111.7,5068.3,22.2,109.3,1243.3,74.3,1188.8,5449.5,31507.5,0,
2022-01-03T18:30+01:00,4040.3,1911.9,4986.1,12276.1,3968.6,111.7,5085.7,22.1,87.8,1388.8,74.3,1188.4,5450.5,31567.2,0,
2022-01-03T18:45+01:00,4044.8,1908.8,4975.6,12360.6,3952.3,111.7,5063.2,22,94.9,1255.9,72.2,1191.7,5439.9,31318.8,0,
2022-01-03T19:00+01:00,4045.9,1907.9,4961.4,12538,3915.1,112,5010.4,22,138.6,1484.1,70,1189.9,5453.8,31032.5,0,
2022-01-03T19:15+01:00,4046.1,1911.6,4944.7,12487.7,3876.2,112.5,5025.6,22.1,101.6,1282.6,71.6,1173.4,5445.9,30371,0,
2022-01-03T19:30+01:00,4048,1911.6,4946.6,12536.1,3828.3,112.5,5011.6,22.2,162.7,1111.5,71.6,1173.7,5462.8,29656.5,0,
2022-01-03T19:45+01:00,4045.5,1909.7,4937,12644.5,3740.8,112.5,4998,22.3,40.1,846.6,72.5,1189.6,5460,29253.2,0,
2022-01-03T20:00+01:00,4045.7,1911.6,4902.2,12825.6,3970.4,112.5,4806.7,22.2,165.6,1488.3,72.8,1171,5267.8,28895.7,0,
2022-01-03T20:15+01:00,4045.3,1907.8,4870.2,12778.2,3953.7,112.5,4846.7,22.2,73.9,956.1,72.8,1188.7,5134.6,28348.6,0,
2022-01-03T20:30+01:00,4048.3,1909.7,4857,12865.4,3983.4,112.5,4853,22.3,101.3,518.8,72.8,1159.8,5104.3,27911.4,0,
2022-01-03T20:45+01:00,4049,1907.2,4855.5,12705,3938.8,112.5,4803,22.2,64.2,537.6,72.8,1156.7,5124.4,27429.3,0,
2022-01-03T21:00+01:00,4050.3,1903.1,4765.5,12580.5,4041.9,112.5,4908,22.1,161.6,923,75.7,1155.1,5131.6,27309.1,0,
2022-01-03T21:15+01:00,4048.5,1895.2,4735.7,12627.2,4029.1,112.5,4946,22.1,123,509.4,76.2,1152.8,5069.3,26833.8,0,
2022-01-03T21:30+01:00,4047.4,1890.3,4724.7,12591.5,4090,112.5,4972.7,22.2,90,268.6,76.2,1193.2,5020.6,26452.4,0,
2022-01-03T21:45+01:00,4047.3,1888,4707.8,12517.3,4195.8,112.5,4947.6,22.3,170.6,186.3,76.2,1194.4,5309.7,25799.4,0,
2022-01-03T22:00+01:00,4046.2,1883.5,4685.3,12613.1,4267.7,112.5,4535.6,22.4,126.5,341.6,76.2,1183.9,5475.9,24719.6,0,
2022-01-03T22:15+01:00,4056.7,1887.9,4668.7,12480,4350.1,112.5,4548.8,22.5,41.2,110.7,76.3,1201.3,5456,24441.9,0,
2022-01-03T22:30+01:00,4055.3,1893.1,4670.2,12487.7,4380.7,112.5,4534.1,22.5,38.5,87.7,76.2,1197,5450.5,24154.8,0,
2022-01-03T22:45+01:00,4056.7,1891.8,4657.4,12464.9,4401.9,112.5,4541.2,22.6,37.3,73.5,76.2,1201.7,5534.2,23595.6,0,
2022-01-03T23:00+01:00,4058.5,1895.2,4629.8,12456.5,4189.4,112.5,4386.2,22.7,64.5,70.1,76.2,1200.2,5442.6,23175.9,0,
2022-01-03T23:15+01:00,4058.1,1896.7,4619.4,12601.7,4204.8,112.5,4312.2,22.8,38.2,66.2,76.2,1196.5,5356.9,22561,0,
2022-01-03T23:30+01:00,4058.5,1902.7,4609.9,12484,4189.4,112.5,4315.4,22.9,40.1,66.2,76.2,1191.7,5294.7,22217.4,0,
2022-01-03T23:45+01:00,4056.7,1903.3,4608.5,12731.3,4229.8,112.5,3984.6,23,37.7,55.9,76.4,1192.6,5275.5,21556.7,0,
2022-01-04T00:00+01:00,4059,1912.1,4595,13195.2,4213.6,112.5,3896.9,23.1,60.5,50.5,75,1186.3,5249.9,21099.2,0,
2022-01-04T00:15+01:00,4056.4,1910.1,4608.5,13315.8,4158.4,112.5,3890.3,23.1,101.9,56.4,75.4,1192.3,5277.5,21033.4,0,
2022-01-04T00:30+01:00,4052.3,1908.9,4616.7,13318.4,4080.4,112.5,3886.6,23,141.9,68.8,75.4,1200.6,5383.9,20753.1,0,
2022-01-04T00:45+01:00,4049.7,1903.2,4615.5,13334.1,4060.1,112.5,3833.5,23,135.3,67.7,75,1191.4,5315.3,20405.7,0,
2022-01-04T01:00+01:00,4053.5,1900.2,4616.7,13137.4,4022.4,112.5,3900.5,23,187.9,44,70.8,1185,5274.8,20032,0,
2022-01-04T01:15+01:00,4057.2,1901.2,4610.7,13103.1,3963.3,112.5,3900.1,23,216.6,43.9,70,1178.3,5004.5,19863.3,0,
2022-01-04T01:30+01:00,4059,1904.9,4619.4,13160.8,4094.9,112.5,3896.5,22.7,188.5,43.3,73.7,1181.7,4710.6,19604.1,0,
2022-01-04T01:45+01:00,4057.9,1905.7,4614.1,13105.3,3947.5,112.5,3899.4,22.7,184.9,43,73.7,1189,4465.7,19321.3,0,
2022-01-04T02:00+01:00,4059,1906.7,4603.5,12713.1,3655.7,112.5,3824.7,22.8,192.3,43,73.7,1215.4,4322.4,19021.5,0,
2022-01-04T02:15+01:00,4059.3,1906.9,4589.3,12639.6,3527.6,112.5,3828.3,22.7,200.2,48.2,73.7,1195.4,3953.1,18633.9,0,
2022-01-04T02:30+01:00,4058.6,1908.2,4602.8,12548.9,3529.4,112.5,3812.1,22.8,251.8,74.7,73.7,1213.9,3778.6,18105.4,0,
2022-01-04T02:45+01:00,4058.2,1909.2,4607.4,12684,3564.6,112.5,3837.3,22.8,179.4,45.1,73.7,1216.4,3794.9,17991.8,0,
2022-01-04T03:00+01:00,4059.1,1912.9,4609.4,12851.7,3605,112.5,3890.7,22.8,182.7,43.9,73.7,1152.9,3764.6,17638.2,0,
2022-01-04T03:15+01:00,4058.5,1909.3,4601,12752,3752.5,112.5,3921.5,22.9,176.4,43,73.6,1149.3,3563.3,17385.2,0,
2022-01-04T03:30+01:00,4058.3,1914.3,4597.2,12507.3,3925.2,112.5,3942.2,23,178.9,52.6,73.7,1151.3,3304.1,17191.2,0,
2022-01-04T03:45+01:00,4059.8,1916.8,4602.9,12757,4058,112.5,4007.8,23,175.7,50.5,73.7,1148.7,3109.6,16754.2,0,
2022-01-04T04:00+01:00,4058.8,1918.1,4615.1,13164.7,4234.6,112.5,4219.8,23.1,164.2,66,73.6,1121.9,2956.2,16212.3,0,
2022-01-04T04:15+01:00,4058.1,1917.8,4629.8,13249.7,4436.3,112.5,4340.4,23.1,142.1,76.3,73.5,1134.7,2659.9,15918.5,0,
2022-01-04T04:30+01:00,4059.8,1916.2,4629.6,13336.9,4502.4,112.5,4375.8,23.1,170.9,89.2,73.5,1157.7,2520.9,15726.2,0,
2022-01-04T04:45+01:00,4057.8,1909.8,4642.3,13316.9,4891.9,112.5,4394,23,33.3,70,73.5,1161.1,2467.7,15420.4,0,
2022-01-04T05:00+01:00,4050.5,1908.4,4656.8,13200.3,5311.3,112.5,4573.6,23,21.1,49.3,76.6,1114.4,2516.8,15261.3,0,
2022-01-04T05:15+01:00,4054.4,1904.6,4662.2,13303.6,5659,112.5,4714.6,23,23.9,64.5,79.2,1122.2,2474.2,14937.2,0,
2022-01-04T05:30+01:00,4059,1906.7,4662.8,13400,5896.3,112.5,4817.3,22.9,36.8,75.3,79.1,1125.3,2485.9,14561.2,0,
2022-01-04T05:45+01:00,4057.4,1905.6,4670.4,13442.1,6185.7,112.5,5042.4,22.8,32.9,67.3,81.4,1129.1,2571.3,14388,0,
2022-01-04T06:00+01:00,4050.5,1906.8,4719.3,13633.5,6779.2,112.5,5523,22.9,54.7,54.8,87.9,1069,2842.5,14176.1,0,
2022-01-04T06:15+01:00,4052.4,1902.6,4730.9,13665.9,7313.1,112.5,6090.9,22.7,55.3,78.6,94,1066.4,3014.1,13817.1,0,
2022-01-04T06:30+01:00,4054.7,1900.8,4744.6,13697.3,7842.1,112.5,6367,22.6,57.2,163.5,95.9,1065,3176.9,13729.4,0,
2022-01-04T06:45+01:00,4057.5,1909.9,4766.5,13725.3,8490.7,112.5,6638.9,22.8,54.9,597.1,96,1064.7,3319.1,13405.1,0,
2022-01-04T07:00+01:00,4046.6,1903.1,4839.6,13531.4,8955.5,112.7,7065.8,22.8,37.2,1147.5,104.6,1079.6,3351.9,13200.6,0,
2022-01-04T07:15+01:00,4055.1,1906.9,4892.8,13597.9,9259.2,112.5,7131.5,22.9,52.5,1210,102.8,1100,3265.9,13018,0,
2022-01-04T07:30+01:00,4056.6,1903.8,4913.6,13741.6,9393.5,112.5,7369.9,23.1,95.8,1451.3,102.9,1105.1,3261.4,12814.9,0,
2022-01-04T07:45+01:00,4056.7,1912.1,4933.6,13769,9469.4,112.5,7640.6,23.1,242.1,1534.7,102.9,1107.8,3397.1,12710.2,0.5,
2022-01-04T08:00+01:00,4048.4,1915.4,4971.8,13643.7,9420.1,112.5,8178.3,23,147.6,1858.6,102.9,1118.1,3290.2,12456.7,6.5,
2022-01-04T08:15+01:00,4057.7,1915.4,4991.4,13749,9565.6,113,8520.5,22.8,209,1917.4,102.9,1113.9,3304.3,12192,26,
2022-01-04T08:30+01:00,4059.8,1922.5,4979.1,13781.3,9743.3,113.8,8683.2,22.7,125.9,1818.7,102.9,1111,3313.5,12243.6,75,
2022-01-04T08:45+01:00,4058.2,1923.7,4982.3,13770.5,9908.4,114.3,8832.6,22.4,85.3,1870.6,102.9,1126.9,3096,12023,162.1,
2022-01-04T09:00+01:00,4059.2,1923.2,4984.6,13746.2,9974.3,117.1,8972.3,22.3,83.8,2213.8,102.9,1134.6,2895.2,11960.7,290.1,
2022-01-04T09:15+01:00,4059.8,1928.3,4991.1,13739.9,10039.3,116.2,9166.6,22.3,107.9,2411.4,102.9,1129.6,2639.5,11473.3,427.8,
2022-01-04T09:30+01:00,4057.6,1931.6,4995.4,13746.8,10104,118.1,9204.3,22.3,132.3,2489.6,102.9,1128.8,2761.6,11417,625.4,
2022-01-04T09:45+01:00,4054.2,1938.1,4989,13739.2,10124.7,118.8,9201.5,22.4,171.8,2392.2,102.9,1129.2,2977.6,11325.7,832.6,
2022-01-04T10:00+01:00,4058.7,1938.9,4978,13757,10209.1,118.5,9247,22.2,137.3,2517.1,102.9,1156.9,3415.7,11338,1041.5,
2022-01-04T10:15+01:00,4056.4,1939.5,4974,13752.3,10242.6,118.7,9237.8,22,101.4,2425.8,102.9,1156.2,3751.3,11287.9,1217.5,
2022-01-04T10:30+01:00,4055.9,1944.1,4957.5,13799.7,10234.9,118.9,9252.1,22.1,103.7,2360.7,102.9,1152.8,3810.5,11458.8,1392,
2022-01-04T10:45+01:00,4056.2,1946.9,4940.6,13752.5,10305.6,119.7,9218,21.8,89.1,2572.8,102.9,1145.5,3200.6,11711.6,1573.3,
2022-01-04T11:00+01:00,4058,1944.1,4928.5,13745.3,10410.5,122.4,9182.4,21.8,64.3,2464.1,102.8,1144,3159.1,11758.2,1743.1,
2022-01-04T11:15+01:00,4057.2,1940.1,4936.3,13790.6,10367.8,121.6,9230.2,21.7,61.4,2307.8,102.8,1141.6,3336.8,11767.8,1920.4,
2022-01-04T11:30+01:00,4055.9,1941.6,4935,13894.7,10379.1,121.7,9217.9,21.7,106.4,2145.8,102.8,1143.2,3559.1,11753.7,2156.9,
2022-01-04T11:45+01:00,4050.3,1938.3,4932.8,14024.4,10462.4,122.3,9210.1,21.4,62,1960.1,102.9,1143.7,3972.5,11653.3,2315.3,
2022-01-04T12:00+01:00,4048.6,1935.7,4888.9,14034.3,10485.8,121.6,9168.2,21.2,218.6,1720.1,102.9,1132.4,4276.2,11636.3,2409.7,
2022-01-04T12:15+01:00,4043.3,1936.4,4876.2,14031.1,10484.2,120.3,9112,21,159.8,1550.6,102.9,1133.4,4388.1,11740.7,2525.7,
2022-01-04T12:30+01:00,4043.8,1938.2,4875.8,14031.1,10491.7,121.4,9074.1,21,81.2,1353.2,102.9,1145.5,4734.1,11647.8,2617.2,
2022-01-04T12:45+01:00,4042.1,1936.3,4874.2,14044.8,10504.4,122.3,9053.7,20.9,57.1,869.9,102.9,1138.6,4821.7,11886.2,2758.8,
2022-01-04T13:00+01:00,4042.9,1937.7,4855.8,14132.5,10452.3,122.3,9171.3,20.8,50.1,763.4,102.9,1133.8,5077.4,11757,2807.1,
